PI,region,study_area,station,lat_wgs84,long_wgs84,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
Azlan,Borneo,Pelaugus,PNP_018,2.18772,113.01636,Malaysia,81,5.565656662,0.3828125,714.6422119,2.854088665,0,26.25608444,8.279153824,0.901809692,0.000973772,31.08060074,21.89999962,9.180600166,26.02762604,26.50726128,26.59903908,25.84103012,3919.999756,102.7969971,50.00510025,0.170470774,1182.752686,768.111084,838.2664185,1153.147339,148.1296692,164.4669952,129.9329987,0.070387386,135.6799927,155.3696899,158.559845,139.3796997,1.566633582,1.855384946,1.293190956,0.090102606,1.73967433,1.386213779,1.447075367,1.721752286,0,19.66914927,3.888100937,2009,2772600.735,257454.0071,18.85600598,3.7796875,11.44827586,24.39017572,0.131534646,3.994365951,3.053018822,0.81457064,4.999083363
Azlan,Borneo,Pelaugus,PNP_019,2.16737,113.07639,Malaysia,109,7.118585587,4,137.0550079,2.136894909,0,26.25608444,8.279153824,0.901809692,0.000973772,31.08060074,21.89999962,9.180600166,26.02762604,26.50726128,26.59903908,25.84103012,3919.999756,102.7969971,50.00510025,0.170470774,1182.752686,768.111084,838.2664185,1153.147339,148.1296692,164.4669952,129.9329987,0.070387386,135.6799927,155.3696899,158.559845,139.3796997,1.566633582,1.855384946,1.293190956,0.090102606,1.73967433,1.386213779,1.447075367,1.721752286,0,19.66914927,2.244439754,2009,2779741.312,255157.6415,7.730389733,1.89375,24.46428571,23.82047524,0.13006689,3.709045998,2.912890339,0.742082152,4.771761579
Azlan,Borneo,Pelaugus,PNP_020,2.1693,113.07546,Malaysia,109,7.118585587,4,137.0550079,2.136894909,0,26.25608444,8.279153824,0.901809692,0.000973772,31.08060074,21.89999962,9.180600166,26.02762604,26.50726128,26.59903908,25.84103012,3919.999756,102.7969971,50.00510025,0.170470774,1182.752686,768.111084,838.2664185,1153.147339,148.1296692,164.4669952,129.9329987,0.070387386,135.6799927,155.3696899,158.559845,139.3796997,1.566633582,1.855384946,1.293190956,0.090102606,1.73967433,1.386213779,1.447075367,1.721752286,0,19.66914927,2.039716705,2009,2779628.037,255383.3024,0,1.84375,3.482142857,24.21937907,0.130200519,3.746856353,2.932231292,0.750719345,4.812548027
Azlan,Borneo,Pelaugus,PNP_022,2.1201,113.0306,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.731672586,2009,2774395.572,249520.0508,58.71793145,4.415885417,19.85185185,69.69800108,0.129052475,4.205647715,3.191109831,0.846911601,6.181095936
Azlan,Borneo,Pelaugus,PNP_023,2.1185,113.0293,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.95243213,2009,2774244.206,249329.688,12.92742053,2.4765625,10.96296296,66.72563399,0.129978071,4.317207537,3.176397494,0.8513803,6.117125571
Azlan,Borneo,Pelaugus,PNP_024,2.1199,113.0297,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.792478257,2009,2774289.339,249495.0768,35.61566601,3.67265625,28.44444444,66.71483744,0.129904408,4.2620615,3.185405022,0.849449691,6.121003257
Azlan,Borneo,Pelaugus,PNP_025,2.116,113.0303,Malaysia,88,5.69361639,3.7265625,160.9452362,2.206678127,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,7.163708483,2009,2774366.562,249037.0871,15.04843976,3.4828125,15.08333333,66.64946434,0.129828679,4.396036084,3.166055956,0.852258802,6.11504622
Azlan,Borneo,Pelaugus,PNP_026,2.1171,113.0304,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,7.046661373,2009,2774376.656,249166.6938,37.6960848,4.090178571,30.46428571,66.70572206,0.129848147,4.369195459,3.172830516,0.85198728,6.119009017
Azlan,Borneo,Pelaugus,PNP_027,2.1175,113.0296,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,7.040592867,2009,2774281.31,249212.4885,36.86402394,4.09453125,26.71428571,67.2419776,0.129918023,4.343670136,3.171753374,0.851905029,6.12669641
Azlan,Borneo,Pelaugus,PNP_028,2.1183,113.0293,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.972706124,2009,2774244.523,249306.1523,17.08981409,3.30625,21.64285714,66.82808138,0.129949475,4.322944506,3.175269276,0.851560358,6.11883851
Azlan,Borneo,Pelaugus,PNP_029,2.1174,113.0303,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,7.0202453,2009,2774364.341,249201.8379,30.7671415,3.80546875,24.46153846,66.89056655,0.12990247,4.356698854,3.174144899,0.851765359,6.122716219
Azlan,Borneo,Pelaugus,PNP_030,2.1166,113.0304,Malaysia,88,5.69361639,3.7265625,160.9452362,2.206678127,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,7.09791022,2009,2774377.449,249107.8542,74.24729867,4.56640625,20.56410256,66.57825804,0.129822868,4.384138923,3.169942254,0.852204454,6.115492859
Azlan,Borneo,Pelaugus,PNP_031,2.1175,113.0308,Malaysia,86,2.994798422,-6.8203125,134.8829956,2.129957203,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.988624805,2009,2774423.378,249214.4039,23.2142831,3.521875,14.44230769,66.52431636,0.129872727,4.365092137,3.176879496,0.851792767,6.118329938
Azlan,Borneo,Pelaugus,PNP_034,2.1192,113.0697,Malaysia,77,4.625607014,6.984375,137.7841644,2.139199307,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.482624666,2009,2779026.64,249476.6763,16.70498718,3.3625,21.95652174,23.93142228,0.128278448,4.01762416,2.995688144,0.781353047,4.957704368
Azlan,Borneo,Pelaugus,PNP_035,2.1219,113.0673,Malaysia,77,4.625607014,6.984375,137.7841644,2.139199307,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,6.127742157,2009,2778738.135,249790.642,13.5036616,2.955729167,22.06746032,24.11781021,0.128169035,4.020198268,3.032090602,0.795198735,5.008349091
Azlan,Borneo,Pelaugus,PNP_036,2.1236,113.0675,Malaysia,77,4.625607014,6.984375,137.7841644,2.139199307,0,26.21005821,8.320603371,0.905683398,0.000940288,30.9871006,21.79999924,9.18710041,26.01590347,26.41990089,26.54910088,25.80911446,3918.999756,102.2929993,49.36050034,0.168660879,1174.178223,766.3302002,844.4702759,1151.417969,148.27388,164.427002,129.5149994,0.070128679,135.6854553,155.1705322,158.6387634,139.0513153,1.565996408,1.850044966,1.285310984,0.089279309,1.732753038,1.384472251,1.451860547,1.71966207,0,19.66914927,5.949249675,2009,2778759.108,249991.0646,12.17033137,2.1390625,9.241666667,23.4754822,0.128303717,3.905598325,2.993637615,0.772698548,4.927372709
Azlan,Borneo,Pelaugus,PNP_CT5,2.18855,113.05478,Malaysia,74,8.689305305,0.8125,148.2758484,2.171070418,0,26.25608444,8.279153824,0.901809692,0.000973772,31.08060074,21.89999962,9.180600166,26.02762604,26.50726128,26.59903908,25.84103012,3919.999756,102.7969971,50.00510025,0.170470774,1182.752686,768.111084,838.2664185,1153.147339,148.1296692,164.4669952,129.9329987,0.070387386,135.6799927,155.3696899,158.559845,139.3796997,1.566633582,1.855384946,1.293190956,0.090102606,1.73967433,1.386213779,1.447075367,1.721752286,1,19.66914927,NA,2009,2777147.813,257615.0702,16.85738181,2.64375,12.6031746,28.36596518,0.130455167,4.142959241,3.122665353,0.825890804,5.201837061
Azlan,Borneo,GunungPueh,pueh_006_1288m,1.71562,109.6739,Malaysia,693,14.24168968,13.109375,111.4660263,2.047142519,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.917440589,0,2381443.893,198005.8564,12.34893536,2.4765625,14.68,28.17422379,0.119864924,4.170450033,3.084874464,0.82881872,5.206192044
Azlan,Borneo,GunungPueh,pueh_014_1392m,1.71628,109.67003,Malaysia,693,14.24168968,13.109375,111.4660263,2.047142519,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.488801419,0,2380993.779,198077.992,0,1.5,7.857142857,28.56784097,0.120654534,4.198097867,3.118958758,0.836512655,5.251455397
Azlan,Borneo,GunungPueh,pueh_015_1249m,1.71513,109.67538,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.090443373,0,2381616.278,197950.8482,6.313959725,2.28125,6.928571429,28.01710362,0.11956084,4.150118405,3.072125927,0.82533025,5.188148302
Azlan,Borneo,GunungPueh,pueh_131_1388m,1.7177,109.67022,Malaysia,971,13.77377892,17,113.5532227,2.055199464,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.452013465,0,2381014.373,198242.0663,17.02736831,2.34375,7.96,28.54299144,0.120564204,4.24374174,3.117490706,0.837521852,5.251574873
Azlan,Borneo,GunungPueh,pueh_2249_953m,1.71378,109.68355,Malaysia,109,17.31035423,-12.4375,98.67042542,1.994187001,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.985420637,0,2382566.511,197803.5536,0,1.96875,6.869565217,26.00298654,0.119218238,3.95621538,2.972907346,0.795234383,5.004194098
Azlan,Borneo,GunungPueh,pueh_2310_1391m,1.71697,109.67008,Malaysia,971,13.77377892,17,113.5532227,2.055199464,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.467723915,0,2380998.871,198157.6741,0,1.5,12.84,28.55813864,0.120530435,4.222652658,3.118643931,0.83715483,5.251909137
Azlan,Borneo,GunungPueh,pueh_2325_1327m,1.71642,109.67323,Malaysia,693,14.24168968,13.109375,111.4660263,2.047142519,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.815073396,0,2381365.255,198097.4843,0,1.125,6.96,28.22843904,0.12018422,4.188276279,3.090287414,0.830475903,5.212502889
Azlan,Borneo,GunungPueh,pueh_305_1172m,1.71452,109.6766,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.240767681,0,2381758.593,197881.7194,12.09879701,2.4765625,6.975,27.89094304,0.119441499,4.126989505,3.061768204,0.822131616,5.174787833
Azlan,Borneo,GunungPueh,pueh_305_1227m,1.715,109.67637,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.197541952,0,2381731.385,197936.8765,17.67140427,2.265625,8.92,27.88427548,0.11942116,4.135224009,3.062937691,0.822686753,5.174323503
Azlan,Borneo,GunungPueh,pueh_306_1043m,1.713,109.68077,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.733425348,0,2382244.454,197710.6367,0,1.96875,6.92,27.02095442,0.119064294,4.025119113,3.015057437,0.807435924,5.092575902
Azlan,Borneo,GunungPueh,pueh_306_1044m,1.71363,109.681,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.729914058,0,2382270.514,197783.5859,12.73330622,2.6015625,14.8,26.89096394,0.11921111,4.024893048,3.010364225,0.806381012,5.081790267
Azlan,Borneo,GunungPueh,pueh_308_209m,1.71528,109.70558,Malaysia,72,18.89105606,-8.75,69.48042297,1.841862454,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,35.6163024,8.855032242,1983,2385123.647,197999.6583,0,1.50625,5.965517241,18.54463124,0.117295593,3.21621084,2.637292493,0.687447782,4.357550161
Azlan,Borneo,GunungPueh,pueh_310_474m,1.7157,109.6993,Malaysia,70,18.07767105,-6.8828125,83.94346619,1.923986898,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,8.544588479,0,2384393.787,198041.5807,17.97433414,2.575,16.09375,20.70967449,0.118155696,3.455018391,2.739761812,0.72176308,4.548353922
Azlan,Borneo,GunungPueh,pueh_311_1151m,1.71453,109.67718,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.300786885,0,2381825.941,197883.4776,17.23591749,2.396875,20.95652174,27.79220569,0.119259667,4.117348949,3.055828002,0.820418211,5.163287704
Azlan,Borneo,GunungPueh,pueh_311_1171m,1.71467,109.6786,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.439593206,0,2381990.709,197901.1143,17.02736831,2.302083333,17.09375,27.48392022,0.119212986,4.091741406,3.039774024,0.815753861,5.135312121
Azlan,Borneo,GunungPueh,pueh_312_718m,1.71198,109.69057,Malaysia,109,17.31035423,-12.4375,98.67042542,1.994187001,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,7.783779464,0,2383383.685,197603.1146,0,1.125,10.3875,23.43797408,0.118886484,3.709519584,2.862807583,0.759414945,4.784315698
Azlan,Borneo,GunungPueh,pueh_313_617m,1.71677,109.69627,Malaysia,76,20.95343208,7.375,80.38629913,1.905182035,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,8.187949037,0,2384040.749,198161.9191,17.13331015,2.7234375,10.4625,21.80999278,0.118371082,3.577556268,2.790259864,0.73903436,4.642071988
Azlan,Borneo,GunungPueh,pueh_314_383m,1.7152,109.70103,Malaysia,72,18.89105606,-8.75,69.48042297,1.841862454,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,198.898295,8.69336581,2000,2384595.243,197985.6744,29.24495303,3.67265625,10.65,20.08637629,0.11784462,3.38430528,2.710456587,0.711665967,4.49145793
Azlan,Borneo,GunungPueh,pueh_315_1098m,1.71365,109.6792,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.545021283,0,2382061.446,197784.0199,0,1.5,11.6,27.4466315,0.119148967,4.07048959,3.035304773,0.813881298,5.130360326
Azlan,Borneo,GunungPueh,pueh_315_1389m,1.7177,109.6708,Malaysia,971,13.77377892,17,113.5532227,2.055199464,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,5.511179302,0,2381081.729,198242.6712,0,1.125,19.64,28.48322641,0.120446657,4.237488363,3.112099393,0.836347593,5.243660608
Azlan,Borneo,GunungPueh,pueh_316_1168m,1.714,109.677,Malaysia,256,18.02113533,-7.046875,99.24339294,1.996701604,0,25.44438362,8.255073547,0.889497757,0.001219031,30.48060036,21.20000076,9.280599594,24.9053154,25.76059532,25.8535614,24.9053154,3610.999512,150.8849945,29.48559952,0.574754834,1707.557983,427.4721985,482.2056885,1707.557983,139.5753479,158.7100067,118.1330032,0.108680151,132.2037659,152.5086975,155.0627747,132.2037659,1.50374639,2.352279902,1.083625674,0.277269274,2.148880482,1.11737597,1.162279844,2.148880482,0,223.2295866,6.302217935,0,2381805.585,197822.1229,0,1.125,16.8,27.88237299,0.119224719,4.115858228,3.059215233,0.821147324,5.171941307
