"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L4278633",1,1284.32783990701,0,0,"2.98657758107512",8.95973274322537,0,0,130
"L4431670",1,910.227875,0,0,"4.97402430067883",24.8701215033942,0,0,130
"L8364107",0,0,0,0,"0",0,0,0,130
"L4672365",0,0,0,0,"0",0,0,0,130
"L8562065",0,0,0,0,"0",0,0,0,130
"L8370862",0,0,0,0,"0",0,0,0,130
"L7702701",0,0,0,0,"0",0,0,0,130
"L8363594",0,0,0,0,"0",0,0,0,130
"L7273837",0,0,0,0,"0",0,0,0,130
"L8829077",0,0,0,0,"0",0,0,0,130
"L1793797",0,0,0,0,"0",0,0,0,130
"L6187542",0,0,0,0,"0",0,0,0,130
"L7781607",0,0,0,0,"0",0,0,0,130
"L1867405",1,3931.19172706485,0,0,"4.97419006876939",24.870950343847,0,0,130
"L6428217",1,149.8117335,0,0,"4.97423503755244",24.8711751877622,0,0,130
"L6187551",0,0,0,0,"0",0,0,0,130
"L4211924",1,363.5611165,0,0,"2.98872277678564",8.96616833035693,0,0,130
"L9920998",0,0,0,0,"0",0,0,0,130
"L6805690",0.997346280794479,8515.89453344053,0.997346280794479,8515.89453344053,"1.99396619649063",3.98793239298125,1.99396619649063,3.98793239298125,130
"L9553433",0,0,0,0,"0",0,0,0,130
"L4726148",0,0,0,0,"0",0,0,0,130
"L8842409",1,3560.85693150102,0,0,"4.97360741255232",24.8680370627616,0,0,130
"L10293169",0,0,0,0,"0",0,0,0,130
"L3557118",0,0,0,0,"0",0,0,0,130
"L9485198",0,0,0,0,"0",0,0,0,130
"L2594126",0,0,0,0,"0",0,0,0,130
"L11006338",0,0,0,0,"0",0,0,0,130
"L9002089",0,0,0,0,"0",0,0,0,130
"L9304777",0,0,0,0,"0",0,0,0,130
"L7010824",0,0,0,0,"0",0,0,0,130
"L9222128",0,0,0,0,"0",0,0,0,130
"L2525502",0,0,0,0,"0",0,0,0,130
"L3341403",0,0,0,0,"0",0,0,0,130
"L10310056",0,0,0,0,"0",0,0,0,130
"L6281428",0,0,0,0,"0",0,0,0,130
"L1059227",1,8538.55345673604,0,0,"2.98888133994744",8.96664401984233,0,0,130
"L9957962",0,0,0,0,"0",0,0,0,130
"L8285248",0,0,0,0,"0",0,0,0,130
"L8219411",0,0,0,0,"0",0,0,0,130
"L4427186",0,0,0,0,"0",0,0,0,130
"L10457688",0,0,0,0,"0",0,0,0,130
"L3554521",0,0,0,0,"0",0,0,0,130
"L9618721",0,0,0,0,"0",0,0,0,130
"L6281370",0,0,0,0,"0",0,0,0,130
"L8080081",0,0,0,0,"0",0,0,0,130
"L10263377",0.999564374243882,8534.83384293029,0.999564374243882,8534.83384293029,"3.9828126475696",15.9312505902784,3.9828126475696,15.9312505902784,130
"L8806264",1,3931.19172706485,0,0,"2.98605802684621",8.95817408053864,0,0,130
"L2722808",1,97.4164885088987,0,0,"5.96623884296889",35.7974330578134,0,0,130
"L6127502",0,0,0,0,"0",0,0,0,130
"L10116577",0,0,0,0,"0",0,0,0,130
"L9221840",1,363.5611165,0,0,"2.98667050967346",8.96001152902039,0,0,130
"L3868630",1,3880.30592798621,0,0,"3.97984986579286",15.9193994631714,0,0,130
"L7059772",1,3931.19172706485,0,0,"2.98759218947509",8.96277656842528,0,0,130
"L9688176",0,0,0,0,"0",0,0,0,130
"L7218563",0,0,0,0,"0",0,0,0,130
"L8236549",1,97.4164885088987,0,0,"3.98027242749676",15.921089709987,0,0,130
"L9269892",0,0,0,0,"0",0,0,0,130
"L5049622",0,0,0,0,"0",0,0,0,130
"L3800748",1,122.0022305,0,0,"2.98758340464161",8.96275021392483,0,0,130
"L6120088",0,0,0,0,"0",0,0,0,130
"L10359178",1,3560.85693150102,0,0,"3.98007653076485",15.9203061230594,0,0,130
"L8814249",0,0,0,0,"0",0,0,0,130
"L4160690",1,79.9864412896229,0,0,"5.96649284233967",35.798957054038,0,0,130
"L3748466",1,230.1887835,0,0,"2.98701444675482",8.96104334026445,0,0,130
"L12448512",0,0,0,0,"0",0,0,0,130
"L12158903",0,0,0,0,"0",0,0,0,130
"L12955683",0,0,0,0,"0",0,0,0,130
"L10457999",0,0,0,0,"0",0,0,0,130
"L13918192",0,0,0,0,"0",0,0,0,130
"L13122753",0,0,0,0,"0",0,0,0,130
"L13335215",0,0,0,0,"0",0,0,0,130
"L9786428",1,4587.66702222718,0,0,"4.97375316978205",24.8687658489102,0,0,130
"L13256636",0,0,0,0,"0",0,0,0,130
"L6127189",0,0,0,0,"0",0,0,0,130
"L7982739",0,0,0,0,"0",0,0,0,130
"L13025309",1,128.964524081913,0,0,"2.98688945854799",8.96066837564398,0,0,130
"L14223601",1,8538.55345673604,0,0,"3.98082200318224",15.9232880127289,0,0,130
"L6127181",1,247.5000895,0,0,"4.97470238016151",24.8735119008075,0,0,130
"L10834261",1,3931.19172706485,0,0,"2.98784199412711",8.96352598238132,0,0,130
"L13759880",0,0,0,0,"0",0,0,0,130
"L13920029",0,0,0,0,"0",0,0,0,130
"L4876659",0,0,0,0,"0",0,0,0,130
"L13535906",0,0,0,0,"0",0,0,0,130
"L6490350",0,0,0,0,"0",0,0,0,130
"L14578971",0,0,0,0,"0",0,0,0,130
"L14248897",0,0,0,0,"0",0,0,0,130
"L14408801",0,0,0,0,"0",0,0,0,130
"L13720085",0,0,0,0,"0",0,0,0,130
"L14795517",0,0,0,0,"0",0,0,0,130
"L6683409",0,0,0,0,"0",0,0,0,130
"L14832954",0,0,0,0,"0",0,0,0,130
