"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L6990212",1.13298650137982,3080.46023053561,2,783.532182229701,846.17612616495,3404166.55556159,16.5339657135144,5307.40299403811,"10"
"L4427196",2.56439060441111,2318.86976825734,5.09067110079825,2409.02148877024,1028.18982163378,4855112.33775472,352.163451503161,973379.779954736,"10"
"L4818933",1.97769410944821,1853.23009166394,1.8670380075493,2464.67852323638,569.850196273366,1935211.26654435,315.454795433778,823021.561286727,"10"
"L1122067",1.20068691158035,3104.20517929981,2.12663090472325,830.775908727519,575.062882048185,2184663.88890105,25.7643036521459,11722.7581617264,"10"
"L3708445",3.446270957118,965.656013074428,5.55838838895017,1381.30038206752,543.851000998409,1797971.40930074,347.129257731014,1027155.47362607,"10"
"L10923460",2.43706212556493,4372.65320070021,3.98359027693081,53.064387318083,710.786749452687,1835251.38708684,6.79371029960135,889.976049247777,"10"
"L6377936",2.45143190286641,4372.9510323237,3.98359027693081,53.064387318083,709.517741020406,1819203.48797632,7.60623109594293,1087.69104671984,"10"
"L3667166",4.23102282061331,1083.36130976157,5.605855480557,1541.80968428839,645.19226158935,2450440.20951635,444.67060164139,1534558.24626444,"10"
"L5391966",0.735928318785103,791.275123062632,0.735928318785103,791.275123062632,180.434465223226,284184.282726581,180.434465223226,284184.282726581,"10"
"L1172289",3.37041790167895,1170.21028309094,3.89000156836992,925.930931032376,644.141054022627,1509222.48957501,411.034882715408,632582.684499013,"10"
"L7183485",1.58197355016696,1888.0775143121,1.58197355016696,1888.0775143121,376.279491179274,1106261.70406706,376.279491179274,1106261.70406706,"10"
"L7236212",2.18283688971974,2892.79676819998,2.18283688971974,2892.79676819998,713.766551174802,2676624.56690551,713.766551174802,2676624.56690551,"10"
"L11487067",1.96557425838619,112.243663868758,1.96557425838619,112.243663868758,118.931421150235,24975.5984415493,118.931421150235,24975.5984415493,"10"
"L4761951",7.92037743588767,2852.77977724303,7.92037743588767,2852.77977724303,862.975477640405,4234620.66878147,862.975477640405,4234620.66878147,"10"
"L4332810",0.20361150414977,143.511048937288,0.20361150414977,143.511048937288,55.0217179746954,32847.9656308932,55.0217179746954,32847.9656308932,"10"
"L2529154",2.25225375056378,241.89554649326,0.945861985765958,5.5271602292754,120.158909871322,24151.9408841357,2.2477581909506,44.955163819012,"10"
"L7376189",0.163513851123841,1.88102979013412,0.163513851123841,1.88102979013412,3.42944542873935,168.042826008228,3.42944542873935,168.042826008228,"10"
"L1043654",0.187182922511093,20.7941682861626,0.187182922511093,20.7941682861626,20.4781762129838,3911.33165667991,20.4781762129838,3911.33165667991,"10"
"L5848900",1.10004931637404,3085.07538838816,1.65410135197919,873.350935588404,758.198479654767,2789412.20664989,5.72664549825512,721.557332780146,"10"
"L4485058",2.82824136727477,272.829886702734,2.82824136727477,272.829886702734,175.555457985763,283873.175562979,175.555457985763,283873.175562979,"10"
"L3867198",0.213583520707252,2.44261772367934,0.213583520707252,2.44261772367934,5.34206427884326,336.550049567125,5.34206427884326,336.550049567125,"10"
"L7664826",0.0823439081762182,0.981618336068017,0.0823439081762182,0.981618336068017,2.12542314780989,76.515233321156,2.12542314780989,76.515233321156,"10"
"L4485029",2.18288553628287,116.212638080291,1.50771730282379,28.8185282365616,136.047330776034,28025.750139863,34.40705026366,2098.83006608326,"10"
"L5833299",0.598084957791639,218.849266009518,0.598084957791639,218.849266009518,64.8644301580779,50075.3400820362,64.8644301580779,50075.3400820362,"10"
"L2062397",2.35575389351059,2768.69238428803,2.35575389351059,2768.69238428803,889.727808017245,4910407.77244718,889.727808017245,4910407.77244718,"10"
"L4278624",3.33982562633628,985.423451241978,3.33982562633628,985.423451241978,482.967743685689,1612629.29616652,482.967743685689,1612629.29616652,"10"
"L7871690",3.18854527744164,1429.4090010746,3.18854527744164,1429.4090010746,533.463171067415,2297092.41461629,533.463171067415,2297092.41461629,"10"
"L7833989",0,0,0,0,0,0,0,0,"10"
"L7098055",0,0,0,0,0,0,0,0,"10"
"L1105970",0.089375303347863,1.06543930815324,0.089375303347863,1.06543930815324,2.20982337316103,79.5536414337972,2.20982337316103,79.5536414337972,"10"
"L7683875",3.7387190905277,802.114227796307,3.7387190905277,802.114227796307,167.890049091395,156977.195900455,167.890049091395,156977.195900455,"10"
"L1873800",0.633353022449885,1185.24562013267,0.633353022449885,1185.24562013267,211.712483247286,455393.551464913,211.712483247286,455393.551464913,"10"
