"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
C24A02,0.18394353258826,745.44831093102,0.18394353258826,745.44831093102,25.0966311115851,11193.0974757669,25.0966311115851,11193.0974757669,10
C24A06,0.186145959876948,832.67129157042,0.186145959876948,832.67129157042,31.2972256012788,16869.2045990893,31.2972256012788,16869.2045990893,10
C24CT7,0.189748334434032,879.244759277998,0.189748334434032,879.244759277998,34.2213923977788,19608.8578439273,34.2213923977788,19608.8578439273,10
C25A08,0.1922340181757,1108.36208585777,0.1922340181757,1108.36208585777,53.1155938609998,43554.7869660198,53.1155938609998,43554.7869660198,10
C24CT37,0.174408158747393,875.171362315107,0.174408158747393,875.171362315107,36.8206551961606,23565.2193255428,36.8206551961606,23565.2193255428,10
C24CT44,0.179173107241429,888.933738950164,0.179173107241429,888.933738950164,36.8433441802809,23321.8368661178,36.8433441802809,23321.8368661178,10
C24CT15,0.17906775582144,795.529114955622,0.17906775582144,795.529114955622,29.1468176121543,15068.9047054838,29.1468176121543,15068.9047054838,10
C24CT28,0.198262098198227,1094.31117281842,0.198262098198227,1094.31117281842,49.0896436466905,36964.5016659579,49.0896436466905,36964.5016659579,10
C24CT19,0.175368691079673,810.495634598382,0.175368691079673,810.495634598382,31.0752288190776,17215.676765769,31.0752288190776,17215.676765769,10
C24CT20,0.170968571625595,796.688319516535,0.170968571625595,796.688319516535,30.585457816675,16852.5872569879,30.585457816675,16852.5872569879,10
L4708814,4.72165107340814,37.4268828941803,4.92868102483529,9.70135149669538,61.2537545844754,12863.2884627398,21.9734343632053,3537.72293247605,10
C24CT2,0.18445490819658,979.98349039099,0.18445490819658,979.98349039099,43.7175147437218,31520.3281302234,43.7175147437218,31520.3281302234,10
L9693554,0.0608665622873049,2.73192098594213,0.0608665622873049,2.73192098594213,1.77825483495602,62.2389192234608,1.77825483495602,62.2389192234608,10
C24CT24,0.192552311246608,1093.33778915432,0.192552311246608,1093.33778915432,51.1647176980776,40573.6211345755,51.1647176980776,40573.6211345755,10
C24CT34,0.179668192432877,960.895259883822,0.179668192432877,960.895259883822,43.1327313004252,30926.1683424049,43.1327313004252,30926.1683424049,10
