"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L1859193",1.06939395454526,60650.2935648183,0.155557293262824,3.06872049132897,741.716851490289,3054389.99443701,1.95654966633061,64.5661389889102,10
"L1865896",2.03414424025004,5313.0057513707,5.11993141344675,20927.9629140177,668.448165771916,1960558.47020903,49.8229244482202,52314.0706706312,10
"L2959776",1.66889702647228,405.802387182609,0.771471193622834,456.567870800751,116.617335367475,148920.337264265,93.5740729687229,116967.591210904,10
"L4190260",0,0,0,0,0,0,0,0,10
"L5059188",0,0,0,0,0,0,0,0,10
"L5230512",0,0,0,0,0,0,0,0,10
"L1424319",1.42615398784235,7016.27704127619,1.42615398784235,7016.27704127619,394.205310219404,1054499.20483691,394.205310219404,1054499.20483691,10
"L1320023",6.58229454698801,2327.12842238339,6.58229454698801,2327.12842238339,145.968323530342,157499.821089239,145.968323530342,157499.821089239,10
"L1437433",0.593969004657612,36023.5813851332,0.593969004657612,36023.5813851332,158.79986602163,195006.235474562,158.79986602163,195006.235474562,10
"L3164656",0.708125273610876,42947.0363348263,0.708125273610876,42947.0363348263,649.995076868051,3230475.53203421,649.995076868051,3230475.53203421,10
"L4225511",0,0,0,0,0,0,0,0,10
"L1834571",1.40971643548446,8406.86663027723,1.40971643548446,8406.86663027723,344.373462960818,940483.927345995,344.373462960818,940483.927345995,10
"L4373785",0,0,0,0,0,0,0,0,10
"L4342866",0,0,0,0,0,0,0,0,10
"L5744339",0,0,0,0,0,0,0,0,10
"L4955523",0,0,0,0,0,0,0,0,10
"L3846527",0.649776185626377,24994.2188403334,0.649776185626377,24994.2188403334,280.435038567286,875237.755368498,280.435038567286,875237.755368498,10
"L3891059",0,0,0,0,0,0,0,0,10
"L6651966",0,0,0,0,0,0,0,0,10
"L6818652",0,0,0,0,0,0,0,0,10
"L4046344",0,0,0,0,0,0,0,0,10
"L2041802",1.67465284851038,23558.222109197,1.67465284851038,23558.222109197,413.46549527062,1295387.39668285,413.46549527062,1295387.39668285,10
"L4054662",1.64597088816705,2019.93273638065,1.64597088816705,2019.93273638065,346.684930561419,775534.189665894,346.684930561419,775534.189665894,10
"L7016655",0.601046796418717,139.049157652057,0.601046796418717,139.049157652057,34.2517217680289,8871.19593791949,34.2517217680289,8871.19593791949,10
"L3046338",0,0,0,0,0,0,0,0,10
"L1110389",1.08206068574106,3443.32168066533,0.430980008818389,61.2742381852375,615.404716174869,1350197.94728766,7.58806387463569,1145.79764506999,10
"L4129597",1.46846980159435,16135.1967965425,0.751050780491297,20890.9227038751,305.672029391039,695709.538894005,186.902388536916,390252.187265081,10
"L3765606",1.46979352199666,6997.2562851161,1.46979352199666,6997.2562851161,405.607409728807,1068775.52463541,405.607409728807,1068775.52463541,10
"L1834599",1.39221108434547,8340.04257077564,1.39221108434547,8340.04257077564,348.308357782407,943567.34123254,348.308357782407,943567.34123254,10
"L4351000",0,0,0,0,0,0,0,0,10
"L3337619",1.46444270682232,885.83716441468,1.46444270682232,885.83716441468,236.86605386761,462836.269257309,236.86605386761,462836.269257309,10
"L920987",1.21374779549631,9051.31923177848,1.12607440010141,60881.4509883134,264.618491067104,353794.922556718,54.9116975299489,51836.6424682718,10
"L4943439",1.08654294198128,60652.8441591418,1,45.290204,721.784669671832,3736679.23489108,5.4223178065407,428.363106716716,10
"L7011020",0.739561944609588,148.976603551643,0.739561944609588,148.976603551643,40.8109182190599,10733.2714916127,40.8109182190599,10733.2714916127,10
"L11949896",0,0,0,0,0,0,0,0,10
"L11328103",0,0,0,0,0,0,0,0,10
"L12032467",0,0,0,0,0,0,0,0,10
"L12486656",0,0,0,0,0,0,0,0,10
"L12919659",0,0,0,0,0,0,0,0,10
"L9897268",0,0,0,0,0,0,0,0,10
"L2041803",1,60648.9246116448,0,0,939.878349808883,5661827.17924871,0,0,10
"L12944164",0.929581943594377,56378.1452174016,0.929581943594377,56378.1452174016,808.793345086087,5008048.39277305,808.793345086087,5008048.39277305,10
"L14087870",0,0,0,0,0,0,0,0,10
"L14101393",0,0,0,0,0,0,0,0,10
"L2114198",0.605075376556826,145.777273343601,0.605075376556826,145.777273343601,35.1308388264396,9450.19564431225,35.1308388264396,9450.19564431225,10
"L3846512",0.733706230050585,44498.493833432,0.733706230050585,44498.493833432,228.375869093286,382529.580731254,228.375869093286,382529.580731254,10
"L3491985",1,60648.9246116448,0,0,894.880430380005,5035492.18174829,0,0,10
"L3338404",1.81918607405249,27295.6496438942,1.1780186869074,41893.5832303984,414.536401400921,1313665.85603952,335.126867854946,1023812.58129686,10
"L3734044",1.06592242379288,60650.2250809991,0.155557293262824,3.06872049132897,759.947107314518,3181138.59121857,1.85800720979465,61.3142379232236,10
"L7773832",0,0,0,0,0,0,0,0,10
"L3519306",1,60648.9246116448,0,0,892.010398866925,4853428.58023494,0,0,10
"L10997855",0,0,0,0,0,0,0,0,10
"L10957210",0,0,0,0,0,0,0,0,10
"L7115394",0,0,0,0,0,0,0,0,10
"L3594509",0.760490021546977,2609.73920866922,0.760490021546977,2609.73920866922,256.489599548765,445009.455217108,256.489599548765,445009.455217108,10
"L2129865",1.2243403315714,48671.2494888553,1.2243403315714,48671.2494888553,334.50968251813,703139.352653109,334.50968251813,703139.352653109,10
"L1702135",0.729002828950591,44213.2376147001,0.729002828950591,44213.2376147001,680.170580820186,4113671.67280048,680.170580820186,4113671.67280048,10
"L1267663",1.2083414767636,60808.7610670604,0.417978801982708,381.49236513131,551.901068357828,1629763.85486067,19.1348321397508,5376.88783126997,10
"L3517470",1.70476045038586,21432.6387569716,7.87463383778025,1669.5378242314,778.748760933013,3663234.17142889,94.4354901342742,85841.8605320552,10
"L971362",0.938474037233924,3176.83976287372,0.938474037233924,3176.83976287372,90.509585912531,102094.812909335,90.509585912531,102094.812909335,10
"L1865901",0.555707415041715,1514.63083055594,0.555707415041715,1514.63083055594,344.026447265986,867634.700004818,344.026447265986,867634.700004818,10
"L4429394",1.19872930187577,3459.90894788772,0.430980008818389,61.2742381852375,595.227283920348,1372594.11672032,21.8646335291098,4132.41573700175,10
"L1834606",1.21135563245611,60790.6625317803,0.417978801982708,381.492365131309,450.683321007152,1089752.27019529,21.0754548525511,4636.60006756125,10
"L15900406",0,0,0,0,0,0,0,0,10
"L2356004",0,0,0,0,0,0,0,0,10
"L15708087",0,0,0,0,0,0,0,0,10
"L4690619",0,0,0,0,0,0,0,0,10
"L1864965",0.0527669140946004,260.807443896817,0.0527669140946004,260.807443896817,5.29134046276083,730.204983860994,5.29134046276083,730.204983860994,10
"L6061410",0.937310612700512,404.296390778562,0.937310612700512,404.296390778562,118.447632816312,177789.896857284,118.447632816312,177789.896857284,10
"L2322415",1,1348.01155317546,0,0,600.255551040697,971213.481583847,0,0,10
"L12366927",0,0,0,0,0,0,0,0,10
"L12717169",0,0,0,0,0,0,0,0,10
"L6442244",0.0686150148042909,153.903859156587,0.0686150148042909,153.903859156587,11.3754282505181,2991.73762988627,11.3754282505181,2991.73762988627,10
"L5813608",0.153308920728716,22.8578722990956,0.153308920728716,22.8578722990956,10.0797094298256,2237.69549342128,10.0797094298256,2237.69549342128,10
"L5765850",0.154583734539146,23.0211879136355,0.154583734539146,23.0211879136355,10.1293178550284,2248.70856381631,10.1293178550284,2248.70856381631,10
"L11120668",0.151599895727806,26.4719111725704,0.151599895727806,26.4719111725704,13.4879895043599,3884.54097725566,13.4879895043599,3884.54097725566,10
"L8362707",1.40353675001147,4379.05638820702,1.40353675001147,4379.05638820702,571.444052868605,2068627.47138435,571.444052868605,2068627.47138435,10
"L14303503",0,0,0,0,0,0,0,0,10
"L8455065",8.10434284867741,123.076822319726,9.50501533062934,114.387047616876,93.903067833283,67046.7904329641,57.3712435613609,38438.7331861118,10
"L12842580",0,0,0,0,0,0,0,0,10
"L933407",0.663806403151841,582.288687190115,0.663806403151841,582.288687190115,7.86028641412096,1092.57981156281,7.86028641412096,1092.57981156281,10
"L3702018",0.382917667580446,747.697787174098,0.382917667580446,747.697787174098,82.4059633106281,73423.7133097696,82.4059633106281,73423.7133097696,10
"L4321855",0,0,0,0,0,0,0,0,10
"L5818627",1.6158569597046,166.241228449991,1.09219340361388,132.286257658387,113.984721598443,67137.0010214829,43.9175143830325,21563.499562069,10
"L1566977",1.21366255690444,9514.89229360926,3,1.20677399999113e-05,617.34665236044,2431111.11699541,0.214743684761389,0.644231054284167,10
"L14307410",0,0,0,0,0,0,0,0,10
"L15121088",0,0,0,0,0,0,0,0,10
"L15541845",0,0,0,0,0,0,0,0,10
"L1864352",0.75817306442743,316.85348349832,0.75817306442743,316.85348349832,78.9237795465828,78608.0844283965,78.9237795465828,78608.0844283965,10
"L2714749",1.90093334933438,16583.8505637094,13.9859992443027,1.0641599994318,914.04154407465,4826139.35271415,1.09773527110651,17.5637643377042,10
"L2714513",2.91777620589273,16583.8394478696,11.989205173887,0.984930996441695,933.894681553989,5492234.62221901,1.76161794553267,24.6626512374574,10
"L2181729",1.74015081303452,16583.8389358036,13.9859992443027,1.0641599994318,876.721332370875,4514238.14037763,0.914567527075316,14.6330804332051,10
"L6755644",2.77041559429443,16601.9518456567,9.97776202913225,159.16745634686,409.001506241996,730476.690148204,18.6043965545158,6381.30801819892,10
"L15740765",1.06508713183319,8517.82351519489,1.06508713183319,8517.82351519489,211.685163603459,320067.967368431,211.685163603459,320067.967368431,10
"L3542500",0.573101900814318,4.23290455018801,0.573101900814318,4.23290455018801,9.90327775133608,445.647498810123,9.90327775133608,445.647498810123,10
"L3143474",0.694637172104454,6.74095921454585,0.694637172104454,6.74095921454585,14.9012814174856,625.853819534394,14.9012814174856,625.853819534394,10
"L3328371",0.572977611320347,4.23041692602908,0.572977611320347,4.23041692602908,9.89828328895261,445.422748002867,9.89828328895261,445.422748002867,10
"L4491300",2.96981962845742,820.704169381885,2.96981962845742,820.704169381885,191.36398651954,343498.355802574,191.36398651954,343498.355802574,10
"L6749002",0.252286185353129,276.293175001742,0.252286185353129,276.293175001742,41.2763273433119,27035.9944098693,41.2763273433119,27035.9944098693,10
"L11045982",0.226642322971375,68.6804720319161,0.226642322971375,68.6804720319161,15.131912329434,4070.48441661775,15.131912329434,4070.48441661775,10
"L11203823",0.628213903863893,280.586476402361,0.628213903863893,280.586476402361,65.6652267463276,63629.6047171915,65.6652267463276,63629.6047171915,10
"L8953692",0.793966550646315,330.383107761774,0.793966550646315,330.383107761774,81.925418738568,77747.222382901,81.925418738568,77747.222382901,10
"L6264416",1,1022.87838231701,0,0,409.992137784201,532169.794843892,0,0,10
"L2415262",0.360594121758556,227.666282798881,0.360594121758556,227.666282798881,42.5449583614907,35822.8549403752,42.5449583614907,35822.8549403752,10
"L11214774",0.997139731242495,247.873411958075,0.997139731242495,247.873411958075,98.8222929519746,97438.7808506469,98.8222929519746,97438.7808506469,10
"L12806252",1.4928759533799,139.868540104128,1.4928759533799,139.868540104128,82.0191167714767,78984.4094509321,82.0191167714767,78984.4094509321,10
"L11149725",0.745727174490326,312.529128059696,0.745727174490326,312.529128059696,77.0407509896216,74421.3654559744,77.0407509896216,74421.3654559744,10
"L7105732",1.53630926475088,61211.0437316055,0.707047872305693,741.074514040391,631.260976244959,2451817.63173542,214.301284547157,271734.028805795,10
"L12157999",0.854571751071906,350.001619944382,0.854571751071906,350.001619944382,89.4863484152607,91365.5617319812,89.4863484152607,91365.5617319812,10
"L10103280",0.654099972494214,1203.75839689629,0.654099972494214,1203.75839689629,362.515666671739,776146.042344192,362.515666671739,776146.042344192,10
"L11328808",1.11380820893245,441.002053545332,1.11380820893245,441.002053545332,133.757520190347,203712.703249899,133.757520190347,203712.703249899,10
"L1864354",0.0585603381886251,40.6855924019526,0.0585603381886251,40.6855924019526,2.88696545699958,199.200616532971,2.88696545699958,199.200616532971,10
"L5549012",0,0,0,0,0,0,0,0,10
"L8822657",0.687754245832347,304.211223681544,0.687754245832347,304.211223681544,75.2252565228101,81619.4033272489,75.2252565228101,81619.4033272489,10
"L11005604",0.580511745452558,267.66462051716,0.580511745452558,267.66462051716,60.623845038428,57168.2858712376,60.623845038428,57168.2858712376,10
"L11029030",0.737337649535192,309.664444705376,0.737337649535192,309.664444705376,75.6848662853322,71370.8289070683,75.6848662853322,71370.8289070683,10
"L11096427",0.526612356396811,245.376545686492,0.526612356396811,245.376545686492,52.208090772434,43489.3396134375,52.208090772434,43489.3396134375,10
"L8578157",1.05841445477496,291.81933644391,1.05841445477496,291.81933644391,125.687331059531,109347.978021792,125.687331059531,109347.978021792,10
"L11192025",0.402022116844144,190.79833492423,0.402022116844144,190.79833492423,33.0818419093508,17764.9491053214,33.0818419093508,17764.9491053214,10
"L11062260",0.54937284350694,289.422630698036,0.54937284350694,289.422630698036,67.9294837701712,77507.5409817653,67.9294837701712,77507.5409817653,10
"L13918536",0.962697034965862,7282.39138836511,0.962697034965862,7282.39138836511,479.457702152512,2173381.76385734,479.457702152512,2173381.76385734,10
"L6748949",0.240171650936435,249.917859948007,0.240171650936435,249.917859948007,35.6334881601507,20952.4910381686,35.6334881601507,20952.4910381686,10
"L4030676",1.46654760052121,217.536280509864,1.46654760052121,217.536280509864,25.5357289420666,9269.46960597019,25.5357289420666,9269.46960597019,10
"L1906842",4.10532742905703,620.221342248548,4.10532742905703,620.221342248548,134.691477812131,166343.975097981,134.691477812131,166343.975097981,10
"L3510944",2.61812558621942,2939.35995917574,2.61812558621942,2939.35995917574,535.97809384057,1186655.49976302,535.97809384057,1186655.49976302,10
"L924266",2.71814236300675,3103.56112566912,2.71814236300675,3103.56112566912,629.264990505887,2121252.28299534,629.264990505887,2121252.28299534,10
"L2989750",2.70993402039135,3111.60860317208,4.70123398673554,354.704653961008,629.130098116313,2128976.2520256,88.5922821142715,90984.2737313568,10
"L3326557",0.939648827627087,87.8654068979165,0.939648827627087,87.8654068979165,68.5233969455685,35974.7833964235,68.5233969455685,35974.7833964235,10
"L1122096",1.91590043958192,204.426981200439,1.91590043958192,204.426981200439,152.296474461187,167373.825432845,152.296474461187,167373.825432845,10
"L2034077",1.37906279381635,6339.94322933861,1.37906279381635,6339.94322933861,585.609609919702,1817146.61958084,585.609609919702,1817146.61958084,10
"L2522026",2.57991068066467,2996.42663964242,2.57991068066467,2996.42663964242,632.03761843367,2072451.35084401,632.03761843367,2072451.35084401,10
"L1122479",1.07562248468152,183.788670831569,1.07562248468152,183.788670831569,16.4954875614541,3068.16068643047,16.4954875614541,3068.16068643047,10
"L3409225",2.98808387396517,700.945440764855,2.98808387396517,700.945440764855,208.355584368575,367747.606410535,208.355584368575,367747.606410535,10
"L1783594",2.32353590452642,803.20919098028,2.32353590452642,803.20919098028,99.3957813206083,128021.766340943,99.3957813206083,128021.766340943,10
"L1089168",10.0857982978258,803.545839895552,10.0857982978258,803.545839895552,303.97859184774,587894.596633529,303.97859184774,587894.596633529,10
"L923936",3.19743535807825,1934.47391295459,3.10690908373703,1027.90169070215,406.347847301947,863895.523363938,125.938907936913,124679.518857544,10
"L1119692",3.66275854531095,91.965372143006,4.01641492432531,46.2694688124049,104.979757224726,51020.1620112168,31.0670621850942,11650.1483194103,10
"L3409573",0.221105869143932,17.1030407968706,0.221105869143932,17.1030407968706,14.1171061016871,4348.06867931961,14.1171061016871,4348.06867931961,10
"L1915564",3.89927694940346,670.293799066586,3.89927694940346,670.293799066586,142.306880184867,180445.124074411,142.306880184867,180445.124074411,10
"L1049177",2.57472419689673,2908.51609487191,2.57472419689673,2908.51609487191,630.794812247986,2068376.18936115,630.794812247986,2068376.18936115,10
"L1091515",1.41997731505722,8103.01460167536,4.11441256785974,482.847231167982,981.351754848112,5047092.07518384,9.5847760650753,1754.01401990878,10
"L2822716",1.95123348379525,376.583370300546,1.95123348379525,376.583370300546,51.6226235063828,41969.1929106892,51.6226235063828,41969.1929106892,10
"L1119754",3.23067591229022,683.687852416621,3.23067591229022,683.687852416621,138.99840903639,174443.00334067,138.99840903639,174443.00334067,10
"L1093106",2.76035889347536,1328.15458647196,3.5526563265749,1043.45019348775,388.085382950103,712912.84847934,62.3362298872303,41578.2653347826,10
"L3354988",0.889782567679176,10.4013763956863,0.889782567679176,10.4013763956863,22.0074916543255,924.314649481672,22.0074916543255,924.314649481672,10
"L2778060",3.42247099177197,2867.18242118809,3.42247099177197,2867.18242118809,412.506030741948,856362.519820284,412.506030741948,856362.519820284,10
"L3510950",2.23277070208853,2861.72474071567,2.23277070208853,2861.72474071567,538.476186042246,1728508.55719561,538.476186042246,1728508.55719561,10
"L1091511",1.49893915822979,8126.82795904058,5.63200845939728,492.604775130411,1005.21120227742,5405020.63464571,27.1660450187446,16027.9665610593,10
"L1092374",4.16279565375741,4085.63041174403,4.16279565375741,4085.63041174403,237.830614294806,591722.568365479,237.830614294806,591722.568365479,10
"L1530638",2.62407083806476,1231.70897104165,2.62407083806476,1231.70897104165,405.357358956059,1046227.34346559,405.357358956059,1046227.34346559,10
"L3510052",0.612274550366566,5.84296684061114,0.612274550366566,5.84296684061114,12.5462781623702,526.943682819547,12.5462781623702,526.943682819547,10
"L2266711",1.85815971750452,2030.52470549233,1.85815971750452,2030.52470549233,528.155317869044,1697491.19163111,528.155317869044,1697491.19163111,10
"L1313532",3.82922386519449,626.215092146847,3.82922386519449,626.215092146847,133.120482517597,160143.940468669,133.120482517597,160143.940468669,10
"L3515484",2.626052518434,2890.79880317669,2.626052518434,2890.79880317669,527.695642066329,1158819.62997766,527.695642066329,1158819.62997766,10
"L3008102",3.68898452243535,87.4112338199484,3.68898452243535,87.4112338199484,96.1121811900008,44115.4911662104,96.1121811900008,44115.4911662104,10
"L4189021",4.68324294513485,78.7655835945821,4.68324294513485,78.7655835945821,104.874618432648,25904.0307528641,104.874618432648,25904.0307528641,10
"L3346637",0.511937043259315,14.170019899003,0.511937043259315,14.170019899003,7.40477708951023,703.453823503472,7.40477708951023,703.453823503472,10
"L3354985",0.773489790901085,13.4934121402352,0.773489790901085,13.4934121402352,10.2918842666191,730.723782929956,10.2918842666191,730.723782929956,10
"L3493997",0.66432299025953,7.68676655061483,0.66432299025953,7.68676655061483,15.0207004752621,630.86941996101,15.0207004752621,630.86941996101,10
"L2699172",3.13080876619821,2124.39111184065,3.13080876619821,2124.39111184065,256.170152261986,550253.487058746,256.170152261986,550253.487058746,10
"L4790539",10.2402736940102,774.290608593333,10.2402736940102,774.290608593333,305.853365463678,576227.74053357,305.853365463678,576227.74053357,10
"L3042446",10.6152970644842,471.063530983022,10.6152970644842,471.063530983022,314.620386848606,581103.854509375,314.620386848606,581103.854509375,10
"L3522352",3.45084689102803,2772.73586277032,3.45084689102803,2772.73586277032,395.205305877128,809380.466436358,395.205305877128,809380.466436358,10
"L6189454",3.00058864988846,1806.0368171686,3.10690908373703,1027.90169070215,427.486540380013,879339.813561686,108.549985563198,97586.4370213148,10
"L1457993",1.81666575863362,1017.8272998965,4.0604286529836,70.5427590528412,361.892250513328,524019.978743299,19.6047484594626,4293.4399126223,10
"L4176225",3.48821509537297,49.0953581661856,3.48821509537297,49.0953581661856,59.279864481303,23949.0652504464,59.279864481303,23949.0652504464,10
"L3220747",0.573248970771038,4.23357962299296,0.573248970771038,4.23357962299296,9.90529690579488,445.73836076077,9.90529690579488,445.73836076077,10
"L4103041",2.95044033530056,735.068151172666,2.95044033530056,735.068151172666,134.445907455257,187686.486807539,134.445907455257,187686.486807539,10
"L3960724",0.836801725448634,249.909468002983,0.836801725448634,249.909468002983,137.199755150507,178634.08120596,137.199755150507,178634.08120596,10
"L924269",3.37578812505829,1540.04030143281,3.37578812505829,1540.04030143281,257.248846327605,493660.536102675,257.248846327605,493660.536102675,10
"L3081808",3.13699821974977,998.605166845919,3.13699821974977,998.605166845919,193.520619406314,274218.717698746,193.520619406314,274218.717698746,10
"L4015102",0.86400650102627,13.4448275290583,0.86400650102627,13.4448275290583,11.6701877818403,781.902581383297,11.6701877818403,781.902581383297,10
"L920979",2.52246156614898,6354.65618282916,2.56576782664862,22.3446705762492,731.787272226746,3495016.01215494,20.4988768914401,1147.93710592065,10
"L2822704",1.9335048521335,2082.89634027731,4.00442735863984,910.873336885827,513.361903499785,1522118.04387686,129.618927514017,201557.432284297,10
"L3797691",0.650466171612636,5.61716749480877,0.650466171612636,5.61716749480877,12.2846438443417,589.662904528402,12.2846438443417,589.662904528402,10
"L3460495",3.91767941836871,57.4630269730091,3.91767941836871,57.4630269730091,69.1362961018063,28415.0176978424,69.1362961018063,28415.0176978424,10
"L1093013",3.62567888045656,752.440215040942,3.62567888045656,752.440215040942,155.085384022405,203627.109221418,155.085384022405,203627.109221418,10
"L2534212",3.93387098274976,82.0794352650552,3.93387098274976,82.0794352650552,89.8421592763576,90740.5808691212,89.8421592763576,90740.5808691212,10
"L2521949",2.62403431633631,2802.30827958411,2.62403431633631,2802.30827958411,627.186188641928,2091038.75293219,627.186188641928,2091038.75293219,10
"L3981946",2.37104895376819,97.4110898539316,2.37104895376819,97.4110898539316,106.043468394581,59066.2118957815,106.043468394581,59066.2118957815,10
"L3365035",2.90416064300531,753.431886116138,2.90416064300531,753.431886116138,140.408706693362,181548.457754517,140.408706693362,181548.457754517,10
"L3262202",2.5267209030988,6219.26823181486,2.5267209030988,6219.26823181486,698.781385745001,3236755.37877085,698.781385745001,3236755.37877085,10
"L2715128",2.77260776414989,841.941714717567,2.77260776414989,841.941714717567,139.680024087307,218180.197624373,139.680024087307,218180.197624373,10
"L2947261",0.863105218780564,10.6731925606808,0.863105218780564,10.6731925606808,13.4347030586699,2754.11412702732,13.4347030586699,2754.11412702732,10
"L4796841",0.671179517324715,6.61233262332008,0.671179517324715,6.61233262332008,14.7479091430181,619.412184006758,14.7479091430181,619.412184006758,10
"L2521761",2.53690039750694,6340.26399754748,2.53690039750694,6340.26399754748,706.042630596253,3289452.61594794,706.042630596253,3289452.61594794,10
"L7901178",4.22877029083062,47.5537517152504,4.22877029083062,47.5537517152504,71.6026732651902,24917.7302962862,71.6026732651902,24917.7302962862,10
"L3110381",0.886448179867477,171.314579189264,0.886448179867477,171.314579189264,102.832273718475,120313.760250616,102.832273718475,120313.760250616,10
"L4673201",3.10537464772709,901.625845358638,3.10537464772709,901.625845358638,165.439375819883,269004.425083129,165.439375819883,269004.425083129,10
"L3552649",0.739722533785591,7.61870061174479,0.739722533785591,7.61870061174479,16.5181718491559,693.763217664548,16.5181718491559,693.763217664548,10
"L4635419",3.79104997592763,47.773819314592,3.79104997592763,47.773819314592,72.8858735386883,48906.4211444599,72.8858735386883,48906.4211444599,10
"L4353562",3.67526926604635,92.9016364481286,3.67526926604635,92.9016364481286,112.885473477207,60506.613783783,112.885473477207,60506.613783783,10
"L4515867",2.41300274235046,1169.74235817043,2.41300274235046,1169.74235817043,352.665266721243,973708.801417351,352.665266721243,973708.801417351,10
"L13312987",3.14349130381083,2073.61239901563,3.14349130381083,2073.61239901563,310.439648944395,623362.815080345,310.439648944395,623362.815080345,10
"L3395337",0.7903722692283,9.52677225027458,0.7903722692283,9.52677225027458,11.2228489640287,1818.10153217264,11.2228489640287,1818.10153217264,10
"L4112286",0.218853416562922,365.537271457912,0.218853416562922,365.537271457912,5.91235088762476,277.880491718364,5.91235088762476,277.880491718364,10
"L2688240",3.61170158167455,1986.64327824411,3.61170158167455,1986.64327824411,306.644102983474,608075.256216229,306.644102983474,608075.256216229,10
"L3896798",2.0327896978553,461.579298162648,2.0327896978553,461.579298162648,114.502358179724,140494.393486521,114.502358179724,140494.393486521,10
"L4177978",0.801172285527098,46.3818005391303,0.801172285527098,46.3818005391303,40.4715126117933,19345.3830284372,40.4715126117933,19345.3830284372,10
"L1119747",3.54907602313915,651.575442855721,3.54907602313915,651.575442855721,137.869892395401,170131.447215924,137.869892395401,170131.447215924,10
"L923942",6.40649822236778,718.751984302328,11.9111867239791,1481.72797374134,276.864184244109,422771.609340754,139.857170907923,181254.893496669,10
"L1093111",2.6692511831667,1353.2253992191,3.77480143890647,1043.97948020886,459.579960757498,834597.208735617,57.8410181586538,35109.4980223029,10
"L1838144",2.01884253147111,2025.16308005026,4.00442735863984,910.873336885827,483.838365901061,1332007.02132562,93.6724708870398,131609.821596291,10
"L3044620",4.51220144215744,77.4313568040409,4.51220144215744,77.4313568040409,99.583208041053,35252.4556465328,99.583208041053,35252.4556465328,10
"L4527087",0.716773932237028,4.51651786217286,0.716773932237028,4.51651786217286,10.9995191737199,549.975958685997,10.9995191737199,549.975958685997,10
"L3354992",0.727324878247859,7.31155884496593,0.727324878247859,7.31155884496593,15.908781283339,668.168813900236,15.908781283339,668.168813900236,10
"L3542477",2.5063864447799,100.61795249085,2.5063864447799,100.61795249085,112.24194215621,62182.0359545405,112.24194215621,62182.0359545405,10
"L3355202",0.89808286889444,10.5371127101707,0.89808286889444,10.5371127101707,22.2050927661214,932.6138961771,22.2050927661214,932.6138961771,10
"L4543883",1.09605304989575,13.4870982185394,1.09605304989575,13.4870982185394,27.0841834787444,1137.53570610727,27.0841834787444,1137.53570610727,10
