"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L3545428",90.3926633286365,10163.2943277794,93.483332675207,10599.9297988639,9992.76160395818,553269231.726353,9896.01867286801,546923263.993396,100
"L11667978",83.2676532014708,11465.0093493423,83.2676532014708,11465.0093493423,10664.9736308812,620626810.501869,10664.9736308812,620626810.501869,100
"L3081815",89.5222696671313,10742.9234616483,89.5222696671313,10742.9234616483,10539.6142975764,543274958.582874,10539.6142975764,543274958.582874,100
"L11941043",87.9143499025844,8232.15044362589,87.9143499025844,8232.15044362589,8370.05539125378,476850425.695119,8370.05539125378,476850425.695119,100
"L7022434",83.3219032842915,11926.6912176884,83.3219032842915,11926.6912176884,10957.7185613213,614300660.266234,10957.7185613213,614300660.266234,100
"L13256167",58.3589434723042,7884.64646291309,58.3589434723042,7884.64646291309,8370.64405455828,352127883.443103,8370.64405455828,352127883.443103,100
"L11005647",83.1043849756094,10730.2093000502,83.1043849756094,10730.2093000502,10241.0465951836,602419324.915083,10241.0465951836,602419324.915083,100
"L7716023",84.0897401538909,11852.6714264028,84.0897401538909,11852.6714264028,11082.4492404437,629871002.58062,11082.4492404437,629871002.58062,100
"L8290378",83.0388374101401,11890.8039637273,83.0388374101401,11890.8039637273,10852.9288105342,605007369.472042,10852.9288105342,605007369.472042,100
"L13060755",84.4239534711144,11900.0935305874,84.4239534711144,11900.0935305874,11085.0722842614,635773235.791528,11085.0722842614,635773235.791528,100
"L12374210",34.5537900906146,10170.8949002772,34.5537900906146,10170.8949002772,9564.88866672626,652612353.730733,9564.88866672626,652612353.730733,100
"L13248323",61.0240106775227,8881.62040339026,76.0044709046848,9067.64561144973,8926.80494177208,398117646.793151,7030.33630695478,297889409.998288,100
"L13733593",88.0878911169986,8149.79274006269,88.0878911169986,8149.79274006269,8281.94429025563,472062542.600281,8281.94429025563,472062542.600281,100
"L13603092",87.8448298656326,10602.370182527,87.8448298656326,10602.370182527,10577.9954036759,613090035.601649,10577.9954036759,613090035.601649,100
"L13500621",27.4967160039929,5959.12511687122,27.4967160039929,5959.12511687122,4708.75518029563,127489546.506504,4708.75518029563,127489546.506504,100
"L13848991",84.4087892437161,12162.9148236281,84.4087892437161,12162.9148236281,11407.4884741257,640484847.868263,11407.4884741257,640484847.868263,100
"L7249624",56.5652015378262,8789.2996186871,56.5652015378262,8789.2996186871,8718.05982572812,291008836.982805,8718.05982572812,291008836.982805,100
"L13978706",83.437102130427,11972.4508846067,83.437102130427,11972.4508846067,10999.1133162235,615796358.12209,10999.1133162235,615796358.12209,100
"L13256022",61.0192797113379,8880.65315086699,76.0044709046848,9067.64561144973,8925.84621457908,398083815.324012,7029.32895196866,297853755.681768,100
"L14375714",83.2721678794209,11897.3506847401,83.2721678794209,11897.3506847401,10929.5377496637,613081490.529638,10929.5377496637,613081490.529638,100
"L15054503",77.3949592879099,10835.4568435583,77.3949592879099,10835.4568435583,9707.12287530384,578078581.470094,9707.12287530384,578078581.470094,100
"L3141785",56.4172003372489,6410.54284330899,56.4172003372489,6410.54284330899,6538.12097717662,370299557.784352,6538.12097717662,370299557.784352,100
"L1481777",55.450720326118,6265.65612693454,56.1425054906849,6421.69494649229,6371.19327428018,359290702.316482,6322.38536622159,356222158.689023,100
"L1337067",52.0656018586147,5861.67733298615,52.0656018586147,5861.67733298615,5874.06666947491,315748705.684285,5874.06666947491,315748705.684285,100
